Origin,Destination,Operator,Bus Type,Departure Time,Arrival Time,Price,Date,Date Type
Kumbakonam,Madurai,Sri Vaari Travels,A/C Sleeper (2+1),22:25,01:50,2011.0,19-Jun-2026,Weekend
Kumbakonam,Salem,A1 Travels,A/C Sleeper (2+1),21:15,03:15,750.0,19-Jun-2026,Weekend
Kumbakonam,Salem,Essaar,VE A/C Sleeper (2+1),20:45,02:10,896.0,19-Jun-2026,Weekend
Kumbakonam,Salem,ACLS Navigator,Bharat Benz A/C Sleeper (2+1),20:40,02:00,990.0,19-Jun-2026,Weekend
Kumbakonam,Salem,RKT Tours and Travels,A/C Sleeper (2+1),21:00,02:35,700.0,19-Jun-2026,Weekend
Kumbakonam,Salem,Krish Travels,A/C Seater / Sleeper (2+1),21:15,02:10,499.0,19-Jun-2026,Weekend
Kumbakonam,Salem,Rathimeena Travels B,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:00,02:15,981.0,19-Jun-2026,Weekend
Kumbakonam,Salem,AAHHAA TOURIST,A/C Sleeper (2+1),19:13,01:04,797.0,19-Jun-2026,Weekend
Kumbakonam,Tirunelveli,Rathimeena Travels C,A/C Sleeper (2+1),21:45,05:30,1143.0,19-Jun-2026,Weekend
Kumbakonam,Tirunelveli,PRM Roadways,A/C Seater / Sleeper (2+1),22:45,04:45,1240.0,19-Jun-2026,Weekend
Kumbakonam,Tirunelveli,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),22:20,04:30,1449.0,19-Jun-2026,Weekend
Kumbakonam,Tirunelveli,Sri Vaari Travels,A/C Sleeper (2+1),22:25,05:00,2011.0,19-Jun-2026,Weekend
Kumbakonam,Nagercoil,Rathimeena Travels C,A/C Sleeper (2+1),21:45,07:00,1143.0,19-Jun-2026,Weekend
Kumbakonam,Nagercoil,PRM Roadways,A/C Seater / Sleeper (2+1),22:45,05:50,1290.0,19-Jun-2026,Weekend
Kumbakonam,Nagercoil,Sri Vaari Travels,A/C Sleeper (2+1),22:25,05:50,2011.0,19-Jun-2026,Weekend
Kumbakonam,Erode,A1 Travels,NON A/C Sleeper (2+1),22:50,05:00,550.0,19-Jun-2026,Weekend
Kumbakonam,Tirupur,Krish Travels,A/C Seater / Sleeper (2+1),21:30,04:00,399.0,19-Jun-2026,Weekend
Kumbakonam,Tirupur,A1 Travels,A/C Seater / Sleeper (2+1),23:00,04:30,550.0,19-Jun-2026,Weekend
Kumbakonam,Tirupur,A1 Travels,Non A/C Seater / Sleeper (2+1),22:45,04:30,550.0,19-Jun-2026,Weekend
Kumbakonam,Tirupur,City Travels,A/C Sleeper (2+1),22:30,03:45,539.0,19-Jun-2026,Weekend
Kumbakonam,Tirupur,Krish Travels,NON A/C Seater/ Sleeper (2+1),22:15,03:45,399.0,19-Jun-2026,Weekend
Kumbakonam,Tirupur,City Travels,NON A/C Seater/ Sleeper (2+1),23:15,05:45,449.0,19-Jun-2026,Weekend
Kumbakonam,Tirupur,Krish Travels,A/C Seater / Sleeper (2+1),13:00,19:45,499.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,VINOTH TRAVELS,A/C Seater / Sleeper (2+1),22:30,04:55,650.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,Rathimeena Travels,A/C Sleeper (2+1),21:40,05:10,962.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,VINOTH TRAVELS,A/C Sleeper (2+1),22:15,04:05,900.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,A1 Travels,Non A/C Seater / Sleeper (2+1),21:45,04:50,650.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,VINOTH TRAVELS,A/C Seater / Sleeper (2+1),22:30,04:55,3999.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,VINOTH TRAVELS,A/C Seater / Sleeper (2+1),21:55,04:05,3999.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,RKT Tours and Travels,A/C Sleeper (2+1),21:00,05:20,700.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,VPS Transport,A/C Seater / Sleeper (2+1),22:10,04:50,998.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,KEN TRAVELS,A/C Seater / Sleeper (2+1),22:15,04:15,3399.0,19-Jun-2026,Weekend
Kumbakonam,Hosur,Essaar,VE A/C Sleeper (2+1),20:45,05:00,850.0,19-Jun-2026,Weekend
Karur,Chennai,JB Connect,Bharat Benz A/C Sleeper (2+1),21:05,05:35,801.0,19-Jun-2026,Weekend
Karur,Chennai,SRBT Travels,A/C Sleeper (2+1),20:50,05:30,850.0,19-Jun-2026,Weekend
Karur,Chennai,KVS Travels,A/C Sleeper (2+1),21:30,05:30,899.0,19-Jun-2026,Weekend
Karur,Chennai,Vinayaga Selvam Travels (KVST),A/C Sleeper (2+1),21:00,05:00,997.0,19-Jun-2026,Weekend
Karur,Chennai,BAHAVAN ROADWAYS,A/C Sleeper,21:05,04:37,850.0,19-Jun-2026,Weekend
Karur,Chennai,MAARUTI EXPRESS,VE A/C Sleeper (2+1),21:30,05:42,750.0,19-Jun-2026,Weekend
Karur,Chennai,SRBT Travels,A/C Sleeper (2+1),21:00,05:40,850.0,19-Jun-2026,Weekend
Karur,Chennai,Royal Roadlinks,A/C Sleeper (2+1),22:15,05:45,799.0,19-Jun-2026,Weekend
Karur,Chennai,Royal Roadlinks,A/C Sleeper (2+1),21:05,05:15,800.0,19-Jun-2026,Weekend
Karur,Chennai,SK Balu Bus,A/C Seater / Sleeper (2+1),12:30,21:25,601.0,19-Jun-2026,Weekend
Karur,Coimbatore,NueGo,Electric A/C Seater (2+2),18:40,22:05,486.0,19-Jun-2026,Weekend
Karur,Coimbatore,Tamil Travels and Tours,NON A/C Sleeper (2+1),23:49,05:15,649.0,19-Jun-2026,Weekend
Karur,Coimbatore,NueGo,Electric A/C Seater (2+2),01:10,04:05,324.0,19-Jun-2026,Weekend
Karur,Coimbatore,NueGo,Electric A/C Seater (2+2),00:10,03:45,270.0,19-Jun-2026,Weekend
Karur,Coimbatore,NueGo,Electric A/C Seater (2+2),07:25,10:40,324.0,19-Jun-2026,Weekend
Karur,Coimbatore,NueGo,Electric A/C Seater (2+2),16:40,20:05,486.0,19-Jun-2026,Weekend
Karur,Coimbatore,NueGo,Electric A/C Seater (2+2),15:40,19:05,486.0,19-Jun-2026,Weekend
Karur,Coimbatore,NueGo,Electric A/C Seater (2+2),09:40,13:05,324.0,19-Jun-2026,Weekend
Karur,Coimbatore,Krish Travels,A/C Seater / Sleeper (2+1),17:45,21:00,499.0,19-Jun-2026,Weekend
Karur,Coimbatore,JKS BUS SERVICE,A/C Sleeper (2+1),03:00,06:00,800.0,19-Jun-2026,Weekend
Karur,Madurai,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),02:30,05:30,1010.0,19-Jun-2026,Weekend
Karur,Madurai,VKV Travels,A/C Sleeper (2+1),02:45,05:10,1207.0,19-Jun-2026,Weekend
Karur,Madurai,AB Ramani Transports,A/C Sleeper (2+1),02:40,05:15,1230.0,19-Jun-2026,Weekend
Karur,Madurai,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),00:10,02:10,1079.0,19-Jun-2026,Weekend
Karur,Madurai,PRM Roadways,A/C Sleeper (2+1),02:25,04:30,995.0,19-Jun-2026,Weekend
Karur,Madurai,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),16:00,19:00,1080.0,19-Jun-2026,Weekend
Karur,Madurai,SRI SIDDHAN TRAVELS,Bharat Benz A/C Sleeper (2+1),12:15,14:20,990.0,19-Jun-2026,Weekend
Karur,Madurai,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),15:00,17:45,600.0,19-Jun-2026,Weekend
Karur,Madurai,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),05:00,08:00,1080.0,19-Jun-2026,Weekend
Karur,Madurai,Sri Kumaran Travels,Bharat Benz A/C Sleeper (2+1),04:25,07:45,770.0,19-Jun-2026,Weekend
Karur,Salem,Vinayaga Selvam Travels,Non AC Seater (2+3),19:35,21:50,75.0,19-Jun-2026,Weekend
Karur,Salem,SRBT Travels,A/C Sleeper (2+1),20:50,23:05,850.0,19-Jun-2026,Weekend
Karur,Salem,zingbus plus,Bharat Benz A/C Sleeper (2+1),01:10,03:00,1041.0,19-Jun-2026,Weekend
Karur,Salem,VKV Travels,A/C Sleeper (2+1),00:35,02:05,1188.0,19-Jun-2026,Weekend
Karur,Salem,AB Ramani Transports,A/C Sleeper (2+1),01:45,03:15,900.0,19-Jun-2026,Weekend
Karur,Salem,VKV Travels,A/C Sleeper (2+1),01:40,03:15,1463.0,19-Jun-2026,Weekend
Karur,Salem,FlixBus,A/C Sleeper (2+1),02:45,04:15,1661.0,19-Jun-2026,Weekend
Karur,Salem,SVBS Travels,Non AC Seater (2+3),11:16,14:30,64.0,19-Jun-2026,Weekend
Karur,Salem,SVBS Travels,Non AC Seater (2+3),04:00,07:00,64.0,19-Jun-2026,Weekend
Karur,Salem,zingbus Maxx,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),03:15,05:00,2904.0,19-Jun-2026,Weekend
Karur,Tirunelveli,SRI SHRAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),23:50,04:30,1449.0,19-Jun-2026,Weekend
Karur,Tirunelveli,VKV Travels,A/C Sleeper (2+1),23:45,03:40,2698.0,19-Jun-2026,Weekend
Karur,Tirunelveli,Sri vijayalakshmi  travels,A/C Sleeper (2+1),23:55,04:40,2500.0,19-Jun-2026,Weekend
Karur,Tirunelveli,Jayam travels,Non A/C Seater / Sleeper (2+1),23:45,05:15,618.0,19-Jun-2026,Weekend
Karur,Tirunelveli,AL TRAVELS,NON A/C Seater/ Sleeper (2+1),23:50,04:50,712.0,19-Jun-2026,Weekend
Karur,Tirunelveli,Royal  Travels,NON A/C Seater/ Sleeper (2+1),23:59,06:00,1400.0,19-Jun-2026,Weekend
Karur,Tirunelveli,A1 Travels,Non A/C Seater / Sleeper (2+1),01:00,06:10,1200.0,19-Jun-2026,Weekend
Karur,Tirunelveli,Sri vijayalakshmi  travels,A/C Sleeper (2+1),23:55,04:40,1000.0,19-Jun-2026,Weekend
Karur,Tirunelveli,Jayavin Travels,A/C Seater / Sleeper (2+1),23:30,03:45,1350.0,19-Jun-2026,Weekend
Karur,Tirunelveli,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),15:00,19:00,2899.0,19-Jun-2026,Weekend
Karur,Nagercoil,SRI SHRAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),23:50,06:00,1449.0,19-Jun-2026,Weekend
Karur,Nagercoil,Jayavin Travels,A/C Seater / Sleeper (2+1),23:30,05:15,1350.0,19-Jun-2026,Weekend
Karur,Nagercoil,VKV Travels,A/C Sleeper (2+1),23:45,04:45,2698.0,19-Jun-2026,Weekend
Karur,Nagercoil,Royal  Travels,NON A/C Seater/ Sleeper (2+1),23:59,07:00,1400.0,19-Jun-2026,Weekend
Karur,Nagercoil,Arthi Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:45,05:50,700.0,19-Jun-2026,Weekend
Karur,Nagercoil,Punchiry Travels and Holidays,Bharat Benz A/C Sleeper (2+1),22:30,04:00,2499.0,19-Jun-2026,Weekend
Karur,Nagercoil,A1 Travels,Non A/C Seater / Sleeper (2+1),01:00,07:30,1200.0,19-Jun-2026,Weekend
Karur,Nagercoil,zingbus Maxx,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),02:30,08:55,2840.0,19-Jun-2026,Weekend
Karur,Nagercoil,Punchiry Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),01:55,06:45,1999.0,19-Jun-2026,Weekend
Karur,Nagercoil,Delta Transports Pvt Ltd,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),04:40,10:05,1750.0,19-Jun-2026,Weekend
Karur,Hosur,Royal  Travels,A/C Sleeper (2+1),23:45,04:30,750.0,19-Jun-2026,Weekend
Karur,Hosur,VRT Travels,A/C Sleeper (2+1),23:15,03:30,888.0,19-Jun-2026,Weekend
Karur,Hosur,Royal  Travels,NON AC Seater / Sleeper 2+1,23:45,04:45,600.0,19-Jun-2026,Weekend
Karur,Hosur,Royal Roadlinks,A/C Sleeper (2+1),23:15,04:00,799.0,19-Jun-2026,Weekend
Karur,Hosur,A1 Travels,A/C Sleeper (2+1),23:00,04:45,800.0,19-Jun-2026,Weekend
Karur,Hosur,Mettur Super Services(mss),Benz A/C Sleeper (2+1),14:00,19:00,680.0,19-Jun-2026,Weekend
Karur,Hosur,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),11:30,16:00,1010.0,19-Jun-2026,Weekend
Karur,Hosur,SRI SIDDHAN TRAVELS,Bharat Benz A/C Sleeper (2+1),08:20,13:25,820.0,19-Jun-2026,Weekend
Karur,Hosur,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:45,22:45,1900.0,19-Jun-2026,Weekend
Karur,Hosur,AAHHAA TOURIST,Bharat Benz A/C Sleeper (2+1),16:34,21:11,797.0,19-Jun-2026,Weekend
Dindigul,Chennai,ACLS Navigator,A/C Sleeper (2+1),22:30,06:00,1999.0,19-Jun-2026,Weekend
Dindigul,Chennai,ACLS Navigator,A/C Sleeper (2+1),23:30,06:20,1999.0,19-Jun-2026,Weekend
Dindigul,Chennai,ACLS Navigator,A/C Sleeper (2+1),23:55,06:45,1999.0,19-Jun-2026,Weekend
Dindigul,Chennai,Friends Motors,VE A/C Sleeper (2+1),21:55,05:30,899.0,19-Jun-2026,Weekend
Dindigul,Chennai,Alagan Roadlinks,A/C Seater / Sleeper (2+1),23:15,06:50,699.0,19-Jun-2026,Weekend
Dindigul,Chennai,Suhara Travels (SRK),A/C Sleeper (2+1),22:00,05:55,899.0,19-Jun-2026,Weekend
Dindigul,Chennai,SRK TRANSLINK (SUHARA),A/C Sleeper (2+1),22:10,05:55,899.0,19-Jun-2026,Weekend
Dindigul,Chennai,Mr.Holidays,A/C Seater / Sleeper (2+1),23:05,07:00,683.0,19-Jun-2026,Weekend
Dindigul,Chennai,Friends Motors,Volvo Multi-Axle A/C Sleeper (2+1),22:30,06:50,989.0,19-Jun-2026,Weekend
Dindigul,Chennai,SARGURU TRAVELS,Non A/C Seater / Sleeper (2+1),21:25,05:30,650.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,KNT  Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,23:30,600.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,Sri Kumaran Travels,A/C Seater / Sleeper (2+1),19:40,23:55,400.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,Krish Travels,A/C Sleeper (2+1),18:00,21:30,499.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,NueGo,Electric A/C Semi Sleeper (2+2),01:45,05:00,486.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,AKS Travels,A/C Sleeper (2+1),00:10,05:30,600.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,NueGo,Electric A/C Semi Sleeper (2+2),07:30,10:45,313.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,NueGo,Electric A/C Semi Sleeper (2+2),10:00,13:15,313.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,NueGo,Electric A/C Semi Sleeper (2+2),16:00,19:15,313.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,JET Line,A/C Seater / Sleeper (2+1),16:00,19:00,449.0,19-Jun-2026,Weekend
Dindigul,Coimbatore,Essaar,VE A/C Seater / Sleeper (2+1),17:45,22:00,511.0,19-Jun-2026,Weekend
Dindigul,Salem,SRI SIDDHAN TRAVELS,Bharat Benz A/C Sleeper (2+1),21:50,00:25,930.0,19-Jun-2026,Weekend
Dindigul,Salem,Sri Kumaran Travels,Bharat Benz A/C Sleeper (2+1),23:00,01:20,960.0,19-Jun-2026,Weekend
Dindigul,Salem,Sri Kumaran Travels,Bharat Benz A/C Sleeper (2+1),01:10,03:40,920.0,19-Jun-2026,Weekend
Dindigul,Salem,SRI SIDDHAN TRAVELS,Bharat Benz A/C Sleeper (2+1),07:25,09:55,820.0,19-Jun-2026,Weekend
Dindigul,Salem,Sri Kumaran Travels,Bharat Benz A/C Sleeper (2+1),15:30,18:20,840.0,19-Jun-2026,Weekend
Dindigul,Salem,BLUE BIRDS TRAVELS,A/C Sleeper (2+1),10:30,13:00,1010.0,19-Jun-2026,Weekend
Dindigul,Salem,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),14:55,17:35,1499.0,19-Jun-2026,Weekend
Dindigul,Salem,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),10:30,14:00,600.0,19-Jun-2026,Weekend
Dindigul,Salem,Royal  Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),12:45,15:15,1000.0,19-Jun-2026,Weekend
Dindigul,Salem,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),17:10,20:00,1499.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,LION Travels,A/C Seater / Sleeper (2+1),00:25,04:15,800.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,Jayavin Travels,A/C Seater / Sleeper (2+1),00:45,03:45,590.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,PSS Transport,Non A/C Seater / Sleeper (2+1),01:15,05:00,570.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,PSS Transport,Non A/C Seater / Sleeper (2+1),00:15,04:30,570.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,Mayurra Travels,Non A/C Seater / Sleeper (2+1),00:55,04:40,550.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,Arthi Travels,Non A/C Seater / Sleeper (2+1),00:30,04:00,600.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,Arthi Travels,NON A/C Semi Sleeper / Sleeper (2+1),00:35,04:00,700.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,Jai Vishnu Travels,A/C Sleeper (2+1),02:00,06:30,799.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,Soumya Tours and Travels,NON AC Seater / Sleeper 2+1,01:35,05:45,450.0,19-Jun-2026,Weekend
Dindigul,Tirunelveli,Essaar,A/C Seater / Sleeper (2+1),16:30,21:30,670.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,Arthi Travels,Non A/C Seater / Sleeper (2+1),00:30,05:50,600.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,Hindusthan Travels,A/C Sleeper (2+1),23:59,05:40,1710.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,Arthi Travels,NON A/C Semi Sleeper / Sleeper (2+1),00:35,05:50,700.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,Punchiry Travels and Holidays,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),01:20,05:20,1999.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,Punchiry Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),02:50,06:45,1999.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,Punchiry Travels and Holidays,Bharat Benz A/C Sleeper (2+1),00:10,04:00,1749.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),15:50,20:15,1899.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,Punchiry Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),03:20,07:55,1999.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,zingbus Maxx,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),04:00,08:55,2688.0,19-Jun-2026,Weekend
Dindigul,Nagercoil,Delta Transports Pvt Ltd,Volvo 9600 SLX Multi-Axle AC Sleeper (2+1),05:40,10:05,1750.0,19-Jun-2026,Weekend
Dindigul,Hosur,Royal  Travels,A/C Sleeper (2+1),22:20,04:30,800.0,19-Jun-2026,Weekend
Dindigul,Hosur,Royal  Travels,NON AC Seater / Sleeper 2+1,22:15,04:45,650.0,19-Jun-2026,Weekend
Dindigul,Hosur,A1 Travels,A/C Sleeper (2+1),22:00,04:45,800.0,19-Jun-2026,Weekend
Dindigul,Hosur,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),23:15,05:00,750.0,19-Jun-2026,Weekend
Dindigul,Hosur,Dream Line Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),23:45,05:45,740.0,19-Jun-2026,Weekend
Dindigul,Hosur,Sri Kumaran Travels,Bharat Benz A/C Sleeper (2+1),15:30,20:35,840.0,19-Jun-2026,Weekend
Dindigul,Hosur,Mettur Super Services(mss),Benz A/C Sleeper (2+1),12:20,19:00,680.0,19-Jun-2026,Weekend
Dindigul,Hosur,Royal  Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),12:45,18:45,1000.0,19-Jun-2026,Weekend
Dindigul,Hosur,KMRL Kalaimakal(sk),A/C Seater / Sleeper (2+1),10:30,16:45,650.0,19-Jun-2026,Weekend
Dindigul,Hosur,AAHHAA TOURIST,Bharat Benz A/C Sleeper (2+1),15:35,21:11,797.0,19-Jun-2026,Weekend
Vellore,Coimbatore,Sivakumaran Buses,Bharat Benz A/C Sleeper (2+1),23:55,06:55,1849.0,19-Jun-2026,Weekend
Vellore,Coimbatore,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Seater / Sleeper (2+1),22:45,05:15,1324.0,19-Jun-2026,Weekend
Vellore,Coimbatore,Sri Ganapathy Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:20,06:45,1170.0,19-Jun-2026,Weekend
Vellore,Coimbatore,No 1 Air Travels,Bharat Benz A/C Sleeper (2+1),23:45,06:30,1400.0,19-Jun-2026,Weekend
Vellore,Coimbatore,BSP Bus,Non A/C Seater / Sleeper (2+1),23:30,06:00,1169.0,19-Jun-2026,Weekend
Vellore,Coimbatore,AB Ramani Transports,A/C Sleeper (2+1),23:45,06:40,1280.0,19-Jun-2026,Weekend
Vellore,Coimbatore,KBS Luxury Bus,A/C Sleeper (2+1),23:05,06:05,1259.0,19-Jun-2026,Weekend
Vellore,Coimbatore,Pranav Nandhan Roadlines,A/C Sleeper (2+1),01:00,07:00,3999.0,19-Jun-2026,Weekend
Vellore,Coimbatore,KG BUS TRANSPORTS,A/C Seater / Sleeper (2+1),23:59,07:15,3999.0,19-Jun-2026,Weekend
Vellore,Coimbatore,Pranav Nandhan Roadlines,A/C Sleeper (2+1),00:13,06:45,1599.0,19-Jun-2026,Weekend
Vellore,Madurai,RP Tours and Travels,A/C Sleeper (2+1),23:00,06:15,990.0,19-Jun-2026,Weekend
Vellore,Madurai,Aakash Travels,A/C Sleeper (2+1),20:35,03:35,1099.0,19-Jun-2026,Weekend
Vellore,Madurai,Sri Kumaran Travels,A/C Sleeper (2+1),22:40,06:30,1198.0,19-Jun-2026,Weekend
Vellore,Madurai,YBM Travels(BLM),A/C Sleeper (2+1),21:30,04:30,1900.0,19-Jun-2026,Weekend
Vellore,Madurai,Sri Kumaran Travels,A/C Sleeper (2+1),22:15,06:00,1198.0,19-Jun-2026,Weekend
Vellore,Madurai,RP Tours and Travels,A/C Sleeper (2+1),22:10,05:00,1090.0,19-Jun-2026,Weekend
Vellore,Madurai,PRM Roadways,A/C Sleeper (2+1),21:00,04:00,1245.0,19-Jun-2026,Weekend
Vellore,Madurai,Aakash Travels,A/C Seater / Sleeper (2+1),20:00,03:25,699.0,19-Jun-2026,Weekend
Vellore,Madurai,YBM Travels(BLM),A/C Sleeper (2+1),21:15,04:15,1700.0,19-Jun-2026,Weekend
Vellore,Madurai,Finch travels,A/C Sleeper (2+1),13:40,20:55,990.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,Sri Kumaran Travels,A/C Seater / Sleeper (2+1),23:30,04:40,848.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,Aakash Travels,A/C Sleeper (2+1),20:35,01:20,1099.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,Sri Renganathan Travels,A/C Sleeper (2+1),22:30,04:00,1000.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,YBM Travels(BLM),A/C Sleeper (2+1),21:30,03:30,1900.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,RKT Tours and Travels,A/C Sleeper (2+1),23:00,05:00,950.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,Aakash Travels,A/C Seater / Sleeper (2+1),20:00,01:20,699.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,Sri Kumaran Travels,A/C Sleeper (2+1),22:40,04:00,1198.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,Sri Renganathan Travels,A/C Sleeper (2+1),23:30,05:15,1000.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),19:05,00:40,1899.0,19-Jun-2026,Weekend
Vellore,Tiruchirapalli,Finch travels,A/C Sleeper (2+1),13:40,19:00,990.0,19-Jun-2026,Weekend
Vellore,Salem,AB Ramani Transports,A/C Sleeper (2+1),20:00,23:55,1590.0,19-Jun-2026,Weekend
Vellore,Salem,KBS Luxury Bus,A/C Sleeper (2+1),23:05,02:35,1259.0,19-Jun-2026,Weekend
Vellore,Salem,SRBT Travels,A/C Sleeper (2+1),23:45,04:00,1550.0,19-Jun-2026,Weekend
Vellore,Salem,No 1 Air Travels,Bharat Benz A/C Sleeper (2+1),23:45,04:00,1400.0,19-Jun-2026,Weekend
Vellore,Salem,SRBT Travels,A/C Seater / Sleeper (2+1),23:15,02:50,1089.0,19-Jun-2026,Weekend
Vellore,Salem,BSP Bus,Non A/C Seater / Sleeper (2+1),23:30,03:00,1169.0,19-Jun-2026,Weekend
Vellore,Salem,AB Ramani Transports,A/C Sleeper (2+1),01:15,05:30,660.0,19-Jun-2026,Weekend
Vellore,Salem,ARASAN ARASSI,A/C Sleeper (2+1),02:20,06:30,999.0,19-Jun-2026,Weekend
Vellore,Salem,BIAAN TRAVELS,A/C Sleeper (2+1),23:50,04:10,1100.0,19-Jun-2026,Weekend
Vellore,Salem,MRP TRAVELS,A/C Sleeper (2+1),01:45,06:15,799.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,Aakash Travels,A/C Sleeper (2+1),20:35,06:30,1199.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,Aakash Travels,NON A/C Sleeper (2+1),19:00,05:00,3999.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,YBM Travels(BLM),A/C Sleeper (2+1),21:30,07:00,1900.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,AB Ramani Transports,A/C Sleeper (2+1),20:00,06:15,1590.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,PRM Roadways,A/C Sleeper (2+1),21:00,07:00,1445.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,RP Tours and Travels,A/C Sleeper (2+1),21:40,07:55,1090.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,SBM TRAANSPORT,Bharat Benz A/C Sleeper (2+1),19:05,04:55,1899.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,Aakash Travels,Non A/C Seater / Sleeper (2+1),19:00,05:00,799.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,Sri Renugambal Travels (SRT),A/C Sleeper,19:35,05:30,1000.0,19-Jun-2026,Weekend
Vellore,Tirunelveli,Sri Renugambal Travels (SRT),A/C Sleeper,19:45,05:40,1100.0,19-Jun-2026,Weekend
Vellore,Nagercoil,Aakash Travels,A/C Sleeper (2+1),20:35,07:45,1299.0,19-Jun-2026,Weekend
Vellore,Nagercoil,AB Ramani Transports,A/C Sleeper (2+1),20:00,07:20,1590.0,19-Jun-2026,Weekend
